"Plot Title: PPW1350_10319261"
"#1 Day","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10319261, SEN S/N: 10319261)","RH, % (LGR S/N: 10319261, SEN S/N: 10319261)","Coupler Detached (LGR S/N: 10319261)","Coupler Attached (LGR S/N: 10319261)","Stopped (LGR S/N: 10319261)","End Of File (LGR S/N: 10319261)"
10236,08/12/15 07:00:00 PM,21.557,52.739,,,,
10237,08/12/15 07:30:00 PM,20.150,57.362,,,,
10238,08/12/15 08:00:00 PM,19.127,59.975,,,,
10239,08/12/15 08:30:00 PM,18.319,61.593,,,,
10240,08/12/15 09:00:00 PM,17.486,64.554,,,,
10241,08/12/15 09:30:00 PM,16.796,68.223,,,,
10242,08/12/15 10:00:00 PM,16.249,73.084,,,,
10243,08/12/15 10:30:00 PM,15.724,75.789,,,,
10244,08/12/15 11:00:00 PM,15.199,79.759,,,,
10245,08/12/15 11:30:00 PM,14.792,81.353,,,,
10246,08/13/15 12:00:00 AM,14.361,84.663,,,,
10247,08/13/15 12:30:00 AM,13.882,86.434,,,,
10248,08/13/15 01:00:00 AM,13.714,86.929,,,,
10249,08/13/15 01:30:00 AM,13.161,86.317,,,,
10250,08/13/15 02:00:00 AM,13.064,89.476,,,,
10251,08/13/15 02:30:00 AM,12.823,87.780,,,,
10252,08/13/15 03:00:00 AM,12.195,90.310,,,,
10253,08/13/15 03:30:00 AM,11.662,90.854,,,,
10254,08/13/15 04:00:00 AM,11.370,91.662,,,,
10255,08/13/15 04:30:00 AM,11.127,92.168,,,,
10256,08/13/15 05:00:00 AM,10.785,91.951,,,,
10257,08/13/15 05:30:00 AM,10.516,92.602,,,,
10258,08/13/15 06:00:00 AM,10.345,92.891,,,,
10259,08/13/15 06:30:00 AM,10.320,93.702,,,,
10260,08/13/15 07:00:00 AM,10.149,92.712,,,,
10261,08/13/15 07:30:00 AM,10.369,95.795,,,,
10262,08/13/15 08:00:00 AM,11.175,96.971,,,,
10263,08/13/15 08:30:00 AM,12.292,97.020,,,,
10264,08/13/15 09:00:00 AM,14.361,91.873,,,,
10265,08/13/15 09:30:00 AM,15.724,86.007,,,,
10266,08/13/15 10:00:00 AM,17.130,80.121,,,,
10267,08/13/15 10:30:00 AM,18.390,72.814,,,,
10268,08/13/15 11:00:00 AM,19.817,66.205,,,,
10269,08/13/15 11:30:00 AM,21.175,61.182,,,,
10270,08/13/15 12:00:00 PM,22.896,54.553,,,,
10271,08/13/15 12:30:00 PM,24.291,47.051,,,,
10272,08/13/15 01:00:00 PM,25.525,42.439,,,,
10273,08/13/15 01:30:00 PM,27.186,37.673,,,,
10274,08/13/15 02:00:00 PM,28.320,34.301,,,,
10275,08/13/15 02:30:00 PM,29.464,29.989,,,,
10276,08/13/15 03:00:00 PM,29.941,28.381,,,,
10277,08/13/15 03:30:00 PM,30.798,26.687,,,,
10278,08/13/15 04:00:00 PM,30.646,31.796,,,,
10279,08/13/15 04:30:00 PM,30.545,32.605,,,,
10280,08/13/15 05:00:00 PM,29.865,33.834,,,,
10281,08/13/15 05:30:00 PM,29.464,34.947,,,,
10282,08/13/15 06:00:00 PM,28.543,36.338,,,,
10283,08/13/15 06:30:00 PM,27.702,37.991,,,,
10284,08/13/15 07:00:00 PM,26.549,41.111,,,,
10285,08/13/15 07:30:00 PM,25.162,45.257,,,,
10286,08/13/15 08:00:00 PM,23.737,47.495,,,,
10287,08/13/15 08:30:00 PM,22.513,51.586,,,,
10288,08/13/15 09:00:00 PM,22.058,53.559,,,,
10289,08/13/15 09:30:00 PM,21.557,56.003,,,,
10290,08/13/15 10:00:00 PM,21.819,55.020,,,,
10291,08/13/15 10:30:00 PM,21.485,55.498,,,,
10292,08/13/15 11:00:00 PM,20.627,57.772,,,,
10293,08/13/15 11:30:00 PM,19.460,61.117,,,,
10294,08/14/15 12:00:00 AM,18.652,63.176,,,,
10295,08/14/15 12:30:00 AM,18.438,64.391,,,,
10296,08/14/15 01:00:00 AM,19.056,62.074,,,,
10297,08/14/15 01:30:00 AM,17.724,64.684,,,,
10298,08/14/15 02:00:00 AM,17.011,68.058,,,,
10299,08/14/15 02:30:00 AM,16.868,69.720,,,,
10300,08/14/15 03:00:00 AM,17.391,68.799,,,,
10301,08/14/15 03:30:00 AM,18.129,66.027,,,,
10302,08/14/15 04:00:00 AM,18.152,66.208,,,,
10303,08/14/15 04:30:00 AM,18.105,66.406,,,,
10304,08/14/15 05:00:00 AM,17.320,69.484,,,,
10305,08/14/15 05:30:00 AM,16.034,73.070,,,,
10306,08/14/15 06:00:00 AM,15.891,69.768,,,,
10307,08/14/15 06:30:00 AM,16.654,72.017,,,,
10308,08/14/15 07:00:00 AM,17.986,67.268,,,,
10309,08/14/15 07:30:00 AM,18.390,65.718,,,,
10310,08/14/15 08:00:00 AM,18.580,64.980,,,,
10311,08/14/15 08:30:00 AM,18.913,63.668,,,,
10312,08/14/15 09:00:00 AM,19.936,60.346,,,,
10313,08/14/15 09:30:00 AM,21.318,54.139,,,,
10314,08/14/15 10:00:00 AM,22.920,50.157,,,,
10315,08/14/15 10:30:00 AM,24.629,43.899,,,,
10316,08/14/15 11:00:00 AM,26.256,38.838,,,,
10317,08/14/15 11:30:00 AM,27.677,35.618,,,,
10318,08/14/15 12:00:00 PM,29.464,30.569,,,,
10319,08/14/15 12:30:00 PM,30.697,28.095,,,,
10320,08/14/15 01:00:00 PM,31.357,26.866,,,,
10321,08/14/15 01:30:00 PM,32.381,23.559,,,,
10322,08/14/15 02:00:00 PM,33.339,21.722,,,,
10323,08/14/15 02:30:00 PM,34.440,19.377,,,,
10324,08/14/15 03:00:00 PM,35.155,19.347,,,,
10325,08/14/15 03:30:00 PM,34.889,22.137,,,,
10326,08/14/15 04:00:00 PM,34.387,21.362,,,,
10327,08/14/15 04:30:00 PM,34.836,20.112,,,,
10328,08/14/15 05:00:00 PM,34.492,19.238,,,,
10329,08/14/15 05:30:00 PM,34.071,19.463,,,,
10330,08/14/15 06:00:00 PM,33.209,20.158,,,,
10331,08/14/15 06:30:00 PM,31.868,22.122,,,,
10332,08/14/15 07:00:00 PM,30.520,23.644,,,,
10333,08/14/15 07:30:00 PM,29.015,28.652,,,,
10334,08/14/15 08:00:00 PM,27.235,32.956,,,,
10335,08/14/15 08:30:00 PM,25.866,35.612,,,,
10336,08/14/15 09:00:00 PM,24.726,36.764,,,,
10337,08/14/15 09:30:00 PM,23.978,37.416,,,,
10338,08/14/15 10:00:00 PM,23.184,39.176,,,,
10339,08/14/15 10:30:00 PM,22.585,41.005,,,,
10340,08/14/15 11:00:00 PM,21.795,42.472,,,,
10341,08/14/15 11:30:00 PM,20.865,44.967,,,,
10342,08/15/15 12:00:00 AM,20.222,46.641,,,,
10343,08/15/15 12:30:00 AM,19.627,48.715,,,,
10344,08/15/15 01:00:00 AM,19.175,50.193,,,,
10345,08/15/15 01:30:00 AM,19.151,49.689,,,,
10346,08/15/15 02:00:00 AM,18.604,51.644,,,,
10347,08/15/15 02:30:00 AM,18.295,52.036,,,,
10348,08/15/15 03:00:00 AM,18.224,52.305,,,,
10349,08/15/15 03:30:00 AM,17.629,53.549,,,,
10350,08/15/15 04:00:00 AM,17.748,53.166,,,,
10351,08/15/15 04:30:00 AM,17.130,54.338,,,,
10352,08/15/15 05:00:00 AM,16.844,55.611,,,,
10353,08/15/15 05:30:00 AM,16.344,57.390,,,,
10354,08/15/15 06:00:00 AM,16.177,57.818,,,,
10355,08/15/15 06:30:00 AM,15.772,58.960,,,,
10356,08/15/15 07:00:00 AM,16.058,58.553,,,,
10357,08/15/15 07:30:00 AM,16.368,59.325,,,,
10358,08/15/15 08:00:00 AM,16.987,59.212,,,,
10359,08/15/15 08:30:00 AM,18.176,58.066,,,,
10360,08/15/15 09:00:00 AM,21.437,47.746,,,,
10361,08/15/15 09:30:00 AM,24.315,40.704,,,,
10362,08/15/15 10:00:00 AM,25.695,37.556,,,,
10363,08/15/15 10:30:00 AM,27.431,33.883,,,,
10364,08/15/15 11:00:00 AM,29.215,30.583,,,,
10365,08/15/15 11:30:00 AM,30.849,30.719,,,,
10366,08/15/15 12:00:00 PM,32.794,23.867,,,,
10367,08/15/15 12:30:00 PM,33.835,19.130,,,,
10368,08/15/15 01:00:00 PM,34.492,17.024,,,,
10369,08/15/15 01:30:00 PM,35.743,16.082,,,,
10370,08/15/15 02:00:00 PM,36.905,14.403,,,,
10371,08/15/15 02:30:00 PM,38.143,12.675,,,,
10372,08/15/15 03:00:00 PM,38.337,12.061,,,,
10373,08/15/15 03:30:00 PM,38.476,11.628,,,,
10374,08/15/15 04:00:00 PM,38.504,13.675,,,,
10375,08/15/15 04:30:00 PM,38.226,12.933,,,,
10376,08/15/15 05:00:00 PM,36.498,15.758,,,,
10377,08/15/15 05:30:00 PM,35.529,15.351,,,,
10378,08/15/15 06:00:00 PM,35.155,15.477,,,,
10379,08/15/15 06:30:00 PM,33.469,18.398,,,,
10380,08/15/15 07:00:00 PM,32.227,19.181,,,,
10381,08/15/15 07:30:00 PM,30.545,21.758,,,,
10382,08/15/15 08:00:00 PM,28.692,23.244,,,,
10383,08/15/15 08:30:00 PM,27.358,24.953,,,,
10384,08/15/15 09:00:00 PM,26.329,26.322,,,,
10385,08/15/15 09:30:00 PM,25.453,28.643,,,,
10386,08/15/15 10:00:00 PM,24.460,31.130,,,,
10387,08/15/15 10:30:00 PM,23.521,32.524,,,,
10388,08/15/15 11:00:00 PM,22.896,33.934,,,,
10389,08/15/15 11:30:00 PM,21.963,36.029,,,,
10390,08/16/15 12:00:00 AM,21.175,37.134,,,,
10391,08/16/15 12:30:00 AM,20.674,38.716,,,,
10392,08/16/15 01:00:00 AM,20.126,40.379,,,,
10393,08/16/15 01:30:00 AM,19.579,41.963,,,,
10394,08/16/15 02:00:00 AM,19.032,44.078,,,,
10395,08/16/15 02:30:00 AM,18.675,45.752,,,,
10396,08/16/15 03:00:00 AM,17.938,47.176,,,,
10397,08/16/15 03:30:00 AM,17.582,47.728,,,,
10398,08/16/15 04:00:00 AM,17.368,48.077,,,,
10399,08/16/15 04:30:00 AM,16.868,49.604,,,,
10400,08/16/15 05:00:00 AM,16.129,51.766,,,,
10401,08/16/15 05:30:00 AM,16.177,52.604,,,,
10402,08/16/15 06:00:00 AM,15.796,53.746,,,,
10403,08/16/15 06:30:00 AM,15.199,56.246,,,,
10404,08/16/15 07:00:00 AM,14.936,57.535,,,,
10405,08/16/15 07:30:00 AM,15.199,58.449,,,,
10406,08/16/15 08:00:00 AM,16.439,56.373,,,,
10407,08/16/15 08:30:00 AM,17.724,55.803,,,,
10408,08/16/15 09:00:00 AM,20.174,53.417,,,,
10409,08/16/15 09:30:00 AM,22.274,42.397,,,,
10410,08/16/15 10:00:00 AM,23.641,42.032,,,,
10411,08/16/15 10:30:00 AM,25.623,38.641,,,,
10412,08/16/15 11:00:00 AM,26.916,36.914,,,,
10413,08/16/15 11:30:00 AM,28.072,36.627,,,,
10414,08/16/15 12:00:00 PM,29.840,32.339,,,,
10415,08/16/15 12:30:00 PM,31.077,28.194,,,,
10416,08/16/15 01:00:00 PM,32.510,24.478,,,,
10417,08/16/15 01:30:00 PM,34.124,22.477,,,,
10418,08/16/15 02:00:00 PM,35.689,20.446,,,,
10419,08/16/15 02:30:00 PM,36.769,17.645,,,,
10420,08/16/15 03:00:00 PM,36.498,22.841,,,,
10421,08/16/15 03:30:00 PM,35.689,16.007,,,,
10422,08/16/15 04:00:00 PM,34.836,18.115,,,,
10423,08/16/15 04:30:00 PM,34.624,16.637,,,,
10424,08/16/15 05:00:00 PM,33.339,19.528,,,,
10425,08/16/15 05:30:00 PM,32.484,22.161,,,,
10426,08/16/15 06:00:00 PM,30.748,27.340,,,,
10427,08/16/15 06:30:00 PM,28.692,31.390,,,,
10428,08/16/15 07:00:00 PM,27.063,33.916,,,,
10429,08/16/15 07:30:00 PM,25.428,38.422,,,,
10430,08/16/15 08:00:00 PM,23.954,40.959,,,,
10431,08/16/15 08:30:00 PM,22.321,43.469,,,,
10432,08/16/15 09:00:00 PM,20.889,46.151,,,,
10433,08/16/15 09:30:00 PM,19.722,49.639,,,,
10434,08/16/15 10:00:00 PM,17.772,63.832,,,,
10435,08/16/15 10:30:00 PM,15.843,74.568,,,,
10436,08/16/15 11:00:00 PM,14.768,80.109,,,,
10437,08/16/15 11:30:00 PM,14.218,82.348,,,,
10438,08/17/15 12:00:00 AM,13.642,84.605,,,,
10439,08/17/15 12:30:00 AM,13.209,88.297,,,,
10440,08/17/15 01:00:00 AM,13.425,91.036,,,,
10441,08/17/15 01:30:00 AM,13.329,92.680,,,,
10442,08/17/15 02:00:00 AM,13.377,92.198,,,,
10443,08/17/15 02:30:00 AM,13.233,93.432,,,,
10444,08/17/15 03:00:00 AM,13.161,94.136,,,,
10445,08/17/15 03:30:00 AM,12.871,95.036,,,,
10446,08/17/15 04:00:00 AM,12.871,95.804,,,,
10447,08/17/15 04:30:00 AM,12.751,96.179,,,,
10448,08/17/15 05:00:00 AM,12.727,96.453,,,,
10449,08/17/15 05:30:00 AM,12.727,96.453,,,,
10450,08/17/15 06:00:00 AM,12.630,96.706,,,,
10451,08/17/15 06:30:00 AM,12.606,96.827,,,,
10452,08/17/15 07:00:00 AM,12.606,97.535,,,,
10453,08/17/15 07:30:00 AM,12.775,96.796,,,,
10454,08/17/15 08:00:00 AM,12.823,97.164,,,,
10455,08/17/15 08:30:00 AM,13.064,96.543,,,,
10456,08/17/15 09:00:00 AM,13.353,96.544,,,,
10457,08/17/15 09:30:00 AM,13.618,95.592,,,,
10458,08/17/15 10:00:00 AM,14.242,93.173,,,,
10459,08/17/15 10:30:00 AM,14.888,90.902,,,,
10460,08/17/15 11:00:00 AM,16.225,84.739,,,,
10461,08/17/15 11:30:00 AM,17.177,80.910,,,,
10462,08/17/15 12:00:00 PM,18.866,73.914,,,,
10463,08/17/15 12:30:00 PM,20.793,66.704,,,,
10464,08/17/15 01:00:00 PM,22.824,58.632,,,,
10465,08/17/15 01:30:00 PM,23.978,53.297,,,,
10466,08/17/15 02:00:00 PM,25.331,50.541,,,,
10467,08/17/15 02:30:00 PM,26.134,47.280,,,,
10468,08/17/15 03:00:00 PM,25.987,46.585,,,,
10469,08/17/15 03:30:00 PM,25.550,45.044,,,,
10470,08/17/15 04:00:00 PM,25.355,47.794,,,,
10471,08/17/15 04:30:00 PM,24.002,52.073,,,,
10472,08/17/15 05:00:00 PM,23.617,53.404,,,,
10473,08/17/15 05:30:00 PM,23.136,54.712,,,,
10474,08/17/15 06:00:00 PM,21.819,58.047,,,,
10475,08/17/15 06:30:00 PM,20.698,61.590,,,,
10476,08/17/15 07:00:00 PM,19.080,68.259,,,,
10477,08/17/15 07:30:00 PM,17.867,73.229,,,,
10478,08/17/15 08:00:00 PM,16.701,77.258,,,,
10479,08/17/15 08:30:00 PM,15.605,81.533,,,,
10480,08/17/15 09:00:00 PM,14.697,85.820,,,,
10481,08/17/15 09:30:00 PM,14.194,88.057,,,,
10482,08/17/15 10:00:00 PM,13.978,89.305,,,,
10483,08/17/15 10:30:00 PM,13.930,89.504,,,,
10484,08/17/15 11:00:00 PM,13.906,88.758,,,,
10485,08/17/15 11:30:00 PM,13.594,89.738,,,,
10486,08/18/15 12:00:00 AM,13.449,90.097,,,,
10487,08/18/15 12:30:00 AM,13.209,90.641,,,,
10488,08/18/15 01:00:00 AM,13.112,91.584,,,,
10489,08/18/15 01:30:00 AM,13.209,92.025,,,,
10490,08/18/15 02:00:00 AM,13.305,92.310,,,,
10491,08/18/15 02:30:00 AM,13.185,92.643,,,,
10492,08/18/15 03:00:00 AM,12.968,93.570,,,,
10493,08/18/15 03:30:00 AM,12.896,95.196,,,,
10494,08/18/15 04:00:00 AM,12.775,96.567,,,,
10495,08/18/15 04:30:00 AM,12.799,97.056,,,,
10496,08/18/15 05:00:00 AM,12.823,97.569,,,,
10497,08/18/15 05:30:00 AM,12.823,97.620,,,,
10498,08/18/15 06:00:00 AM,12.823,97.999,,,,
10499,08/18/15 06:30:00 AM,12.823,98.175,,,,
10500,08/18/15 07:00:00 AM,12.823,98.528,,,,
10501,08/18/15 07:30:00 AM,12.799,98.823,,,,
10502,08/18/15 08:00:00 AM,12.871,98.642,,,,
10503,08/18/15 08:30:00 AM,12.992,98.625,,,,
10504,08/18/15 09:00:00 AM,13.137,98.412,,,,
10505,08/18/15 09:30:00 AM,13.257,98.294,,,,
10506,08/18/15 10:00:00 AM,13.401,97.650,,,,
10507,08/18/15 10:30:00 AM,13.762,96.705,,,,
10508,08/18/15 11:00:00 AM,14.361,94.035,,,,
10509,08/18/15 11:30:00 AM,14.745,91.839,,,,
10510,08/18/15 12:00:00 PM,15.366,89.512,,,,
10511,08/18/15 12:30:00 PM,16.677,83.723,,,,
10512,08/18/15 01:00:00 PM,18.747,75.209,,,,
10513,08/18/15 01:30:00 PM,20.579,66.161,,,,
10514,08/18/15 02:00:00 PM,22.082,60.232,,,,
10515,08/18/15 02:30:00 PM,24.388,52.157,,,,
10516,08/18/15 03:00:00 PM,25.623,48.534,,,,
10517,08/18/15 03:30:00 PM,24.774,51.229,,,,
10518,08/18/15 04:00:00 PM,24.074,53.908,,,,
10519,08/18/15 04:30:00 PM,23.761,54.489,,,,
10520,08/18/15 05:00:00 PM,23.304,56.014,,,,
10521,08/18/15 05:30:00 PM,22.202,59.823,,,,
10522,08/18/15 06:00:00 PM,21.199,63.182,,,,
10523,08/18/15 06:30:00 PM,19.651,68.686,,,,
10524,08/18/15 07:00:00 PM,18.176,74.265,,,,
10525,08/18/15 07:30:00 PM,16.915,79.322,,,,
10526,08/18/15 08:00:00 PM,15.963,83.123,,,,
10527,08/18/15 08:30:00 PM,15.223,86.132,,,,
10528,08/18/15 09:00:00 PM,14.745,88.297,,,,
10529,08/18/15 09:30:00 PM,14.721,89.222,,,,
10530,08/18/15 10:00:00 PM,14.505,90.544,,,,
10531,08/18/15 10:30:00 PM,14.649,90.210,,,,
10532,08/18/15 11:00:00 PM,14.505,91.254,,,,
10533,08/18/15 11:30:00 PM,14.457,91.504,,,,
10534,08/19/15 12:00:00 AM,14.266,92.711,,,,
10535,08/19/15 12:30:00 AM,14.218,93.011,,,,
10536,08/19/15 01:00:00 AM,14.194,93.291,,,,
10537,08/19/15 01:30:00 AM,14.074,94.012,,,,
10538,08/19/15 02:00:00 AM,13.978,94.555,,,,
10539,08/19/15 02:30:00 AM,13.978,94.916,,,,
10540,08/19/15 03:00:00 AM,13.930,95.213,,,,
10541,08/19/15 03:30:00 AM,13.810,96.104,,,,
10542,08/19/15 04:00:00 AM,13.786,96.251,,,,
10543,08/19/15 04:30:00 AM,13.834,96.059,,,,
10544,08/19/15 05:00:00 AM,13.786,96.149,,,,
10545,08/19/15 05:30:00 AM,13.666,96.934,,,,
10546,08/19/15 06:00:00 AM,13.594,97.016,,,,
10547,08/19/15 06:30:00 AM,13.522,97.683,,,,
10548,08/19/15 07:00:00 AM,13.546,97.867,,,,
10549,08/19/15 07:30:00 AM,13.570,98.076,,,,
10550,08/19/15 08:00:00 AM,13.690,98.260,,,,
10551,08/19/15 08:30:00 AM,13.642,98.349,,,,
10552,08/19/15 09:00:00 AM,13.642,98.197,,,,
10553,08/19/15 09:30:00 AM,13.834,97.691,,,,
10554,08/19/15 10:00:00 AM,14.098,96.104,,,,
10555,08/19/15 10:30:00 AM,14.337,95.036,,,,
10556,08/19/15 11:00:00 AM,14.457,94.474,,,,
10557,08/19/15 11:30:00 AM,15.533,89.447,,,,
10558,08/19/15 12:00:00 PM,16.511,84.396,,,,
10559,08/19/15 12:30:00 PM,18.129,77.640,,,,
10560,08/19/15 01:00:00 PM,19.484,71.403,,,,
10561,08/19/15 01:30:00 PM,21.175,65.847,,,,
10562,08/19/15 02:00:00 PM,22.345,60.396,,,,
10563,08/19/15 02:30:00 PM,23.833,54.688,,,,
10564,08/19/15 03:00:00 PM,24.363,52.722,,,,
10565,08/19/15 03:30:00 PM,24.629,52.380,,,,
10566,08/19/15 04:00:00 PM,24.122,54.573,,,,
10567,08/19/15 04:30:00 PM,23.232,57.305,,,,
10568,08/19/15 05:00:00 PM,22.657,58.760,,,,
10569,08/19/15 05:30:00 PM,21.366,62.939,,,,
10570,08/19/15 06:00:00 PM,20.126,66.734,,,,
10571,08/19/15 06:30:00 PM,19.222,70.276,,,,
10572,08/19/15 07:00:00 PM,17.701,75.738,,,,
10573,08/19/15 07:30:00 PM,16.654,79.935,,,,
10574,08/19/15 08:00:00 PM,15.605,84.053,,,,
10575,08/19/15 08:30:00 PM,14.673,87.853,,,,
10576,08/19/15 09:00:00 PM,14.098,90.363,,,,
10577,08/19/15 09:30:00 PM,13.954,92.449,,,,
10578,08/19/15 10:00:00 PM,14.050,92.395,,,,
10579,08/19/15 10:30:00 PM,13.978,92.794,,,,
10580,08/19/15 11:00:00 PM,13.762,94.318,,,,
10581,08/19/15 11:30:00 PM,13.618,95.644,,,,
10582,08/20/15 12:00:00 AM,13.473,96.882,,,,
10583,08/20/15 12:30:00 AM,13.305,97.294,,,,
10584,08/20/15 01:00:00 AM,13.305,98.358,,,,
10585,08/20/15 01:30:00 AM,13.257,98.798,,,,
10586,08/20/15 02:00:00 AM,13.016,99.134,,,,
10587,08/20/15 02:30:00 AM,12.920,99.258,,,,
10588,08/20/15 03:00:00 AM,12.871,99.646,,,,
10589,08/20/15 03:30:00 AM,12.871,99.546,,,,
10590,08/20/15 04:00:00 AM,12.823,99.683,,,,
10591,08/20/15 04:30:00 AM,12.630,99.654,,,,
10592,08/20/15 05:00:00 AM,12.558,99.859,,,,
10593,08/20/15 05:30:00 AM,12.509,99.795,,,,
10594,08/20/15 06:00:00 AM,12.606,99.922,,,,
10595,08/20/15 06:30:00 AM,12.678,100.000,,,,
10596,08/20/15 07:00:00 AM,12.703,100.000,,,,
10597,08/20/15 07:30:00 AM,12.654,100.000,,,,
10598,08/20/15 08:00:00 AM,12.751,100.000,,,,
10599,08/20/15 08:30:00 AM,12.871,99.896,,,,
10600,08/20/15 09:00:00 AM,12.968,99.998,,,,
10601,08/20/15 09:30:00 AM,13.257,99.954,,,,
10602,08/20/15 10:00:00 AM,13.594,99.244,,,,
10603,08/20/15 10:30:00 AM,14.170,97.833,,,,
10604,08/20/15 11:00:00 AM,15.008,95.135,,,,
10605,08/20/15 11:30:00 AM,16.177,90.030,,,,
10606,08/20/15 12:00:00 PM,17.582,84.038,,,,
10607,08/20/15 12:30:00 PM,19.151,76.175,,,,
10608,08/20/15 01:00:00 PM,20.365,71.803,,,,
10609,08/20/15 01:30:00 PM,21.461,67.506,,,,
10610,08/20/15 02:00:00 PM,22.800,61.140,,,,
10611,08/20/15 02:30:00 PM,23.833,56.527,,,,
10612,08/20/15 03:00:00 PM,23.978,54.427,,,,
10613,08/20/15 03:30:00 PM,24.267,51.667,,,,
10614,08/20/15 04:00:00 PM,23.809,52.928,,,,
10615,08/20/15 04:30:00 PM,23.665,53.348,,,,
10616,08/20/15 05:00:00 PM,22.705,56.018,,,,
10617,08/20/15 05:30:00 PM,21.963,57.977,,,,
10618,08/20/15 06:00:00 PM,19.912,64.674,,,,
10619,08/20/15 06:30:00 PM,18.485,70.080,,,,
10620,08/20/15 07:00:00 PM,16.915,76.400,,,,
10621,08/20/15 07:30:00 PM,15.676,81.356,,,,
10622,08/20/15 08:00:00 PM,14.697,85.470,,,,
10623,08/20/15 08:30:00 PM,14.074,88.082,,,,
10624,08/20/15 09:00:00 PM,13.738,90.642,,,,
10625,08/20/15 09:30:00 PM,13.834,90.823,,,,
10626,08/20/15 10:00:00 PM,13.690,91.599,,,,
10627,08/20/15 10:30:00 PM,13.497,92.982,,,,
10628,08/20/15 11:00:00 PM,13.473,93.339,,,,
10629,08/20/15 11:30:00 PM,13.425,93.973,,,,
10630,08/21/15 12:00:00 AM,13.329,94.952,,,,
10631,08/21/15 12:30:00 AM,13.233,95.362,,,,
10632,08/21/15 01:00:00 AM,13.185,95.529,,,,
10633,08/21/15 01:30:00 AM,12.944,96.485,,,,
10634,08/21/15 02:00:00 AM,12.920,97.038,,,,
10635,08/21/15 02:30:00 AM,12.823,97.620,,,,
10636,08/21/15 03:00:00 AM,12.775,97.809,,,,
10637,08/21/15 03:30:00 AM,12.751,97.802,,,,
10638,08/21/15 04:00:00 AM,12.703,98.193,,,,
10639,08/21/15 04:30:00 AM,12.678,98.312,,,,
10640,08/21/15 05:00:00 AM,12.630,98.877,,,,
10641,08/21/15 05:30:00 AM,12.606,99.197,,,,
10642,08/21/15 06:00:00 AM,12.654,99.310,,,,
10643,08/21/15 06:30:00 AM,12.606,99.372,,,,
10644,08/21/15 07:00:00 AM,12.654,99.886,,,,
10645,08/21/15 07:30:00 AM,12.775,100.000,,,,
10646,08/21/15 08:00:00 AM,12.871,100.000,,,,
10647,08/21/15 08:30:00 AM,12.992,100.000,,,,
10648,08/21/15 09:00:00 AM,13.016,100.000,,,,
10649,08/21/15 09:30:00 AM,13.209,99.790,,,,
10650,08/21/15 10:00:00 AM,13.714,98.571,,,,
10651,08/21/15 10:30:00 AM,14.194,96.309,,,,
10652,08/21/15 11:00:00 AM,15.031,93.089,,,,
10653,08/21/15 11:30:00 AM,15.963,88.778,,,,
10654,08/21/15 12:00:00 PM,17.249,83.110,,,,
10655,08/21/15 12:30:00 PM,18.961,76.222,,,,
10656,08/21/15 01:00:00 PM,19.936,72.825,,,,
10657,08/21/15 01:30:00 PM,21.485,66.647,,,,
10658,08/21/15 02:00:00 PM,22.776,62.779,,,,
10659,08/21/15 02:30:00 PM,24.702,55.845,,,,
10660,08/21/15 03:00:00 PM,25.744,53.576,,,,
10661,08/21/15 03:30:00 PM,25.258,54.578,,,,
10662,08/21/15 04:00:00 PM,24.823,55.581,,,,
10663,08/21/15 04:30:00 PM,24.484,56.156,,,,
10664,08/21/15 05:00:00 PM,23.400,59.398,,,,
10665,08/21/15 05:30:00 PM,22.585,61.410,,,,
10666,08/21/15 06:00:00 PM,21.318,65.215,,,,
10667,08/21/15 06:30:00 PM,19.746,70.374,,,,
10668,08/21/15 07:00:00 PM,17.891,76.770,,,,
10669,08/21/15 07:30:00 PM,16.439,82.736,,,,
10670,08/21/15 08:00:00 PM,15.461,87.211,,,,
10671,08/21/15 08:30:00 PM,14.960,88.535,,,,
10672,08/21/15 09:00:00 PM,14.577,90.113,,,,
10673,08/21/15 09:30:00 PM,14.601,90.594,,,,
10674,08/21/15 10:00:00 PM,14.385,92.062,,,,
10675,08/21/15 10:30:00 PM,14.290,92.743,,,,
10676,08/21/15 11:00:00 PM,14.194,93.031,,,,
10677,08/21/15 11:30:00 PM,14.002,93.864,,,,
10678,08/22/15 12:00:00 AM,13.858,94.679,,,,
10679,08/22/15 12:30:00 AM,13.786,95.226,,,,
10680,08/22/15 01:00:00 AM,13.810,95.438,,,,
10681,08/22/15 01:30:00 AM,13.738,95.983,,,,
10682,08/22/15 02:00:00 AM,13.690,96.532,,,,
10683,08/22/15 02:30:00 AM,13.690,96.787,,,,
10684,08/22/15 03:00:00 AM,13.666,97.087,,,,
10685,08/22/15 03:30:00 AM,13.690,97.118,,,,
10686,08/22/15 04:00:00 AM,13.666,97.696,,,,
10687,08/22/15 04:30:00 AM,13.642,97.791,,,,
10688,08/22/15 05:00:00 AM,13.594,97.728,,,,
10689,08/22/15 05:30:00 AM,13.522,97.759,,,,
10690,08/22/15 06:00:00 AM,13.546,97.917,,,,
10691,08/22/15 06:30:00 AM,13.594,97.829,,,,
10692,08/22/15 07:00:00 AM,13.690,97.449,,,,
10693,08/22/15 07:30:00 AM,13.786,96.456,,,,
10694,08/22/15 08:00:00 AM,13.930,95.367,,,,
10695,08/22/15 08:30:00 AM,14.122,94.024,,,,
